Counter,Tank1EPProcessTemperature,Tank1EPPumpSpeed,Tank1EPPumpFlow,Tank1ResisChk,EPEndRunDT,EPMassEndRunDT,BatchNo,PartName,Size,ProcessEntity,EP EQR,Start Mass,Final Mass,Percent Rem,Qty Rem,EPEndRunDT_CST,start_tank_chg,end_tank_chg,tank_chg_period,conduc_test_count,total_period_mass,group_index,fi_submitter_name,UnitDispo,Part
1084,-59.37965,1395.341,6.948572,-65536,39:01.7,13:41.1,32578340,32578340-006,24mm,EPTank,BSC0051077,235,183.5,21.91489,51.5,39:01.7,10/11/2023 5:53,10/12/2023 4:34,0 days 22:41:15,2,1630.1,66,yangh27,*PASS,32578340-006
1085,-59.36454,1391.563,6.957495,-65536,39:01.7,12:44.6,32578340,32578340-004,24mm,EPTank,BSC0051077,234.9,182.3,22.39251,52.6,39:01.7,10/11/2023 5:53,10/12/2023 4:34,0 days 22:41:15,2,1630.1,66,yangh27,*PASS,32578340-004
1086,-59.47251,1426.15,6.832035,-65536,02:52.9,16:24.5,32578340,32578340-013,24mm,EPTank,BSC0051077,234.6,183,21.99488,51.6,02:52.9,10/11/2023 5:53,10/12/2023 4:34,0 days 22:41:15,2,1630.1,66,yangh27,*PASS,32578340-013
1087,-59.04815,1424.91,6.833089,-65536,02:52.9,16:04.1,32578340,32578340-012,24mm,EPTank,BSC0051077,233.4,181.2,22.36504,52.2,02:52.9,10/11/2023 5:53,10/12/2023 4:34,0 days 22:41:15,2,1630.1,66,yangh27,*PASS,32578340-012
1088,-59.27742,1418.791,6.873018,-65536,21:02.5,16:45.3,32578340,32578340-014,24mm,EPTank,BSC0051077,234.9,183.1,22.05194,51.8,21:02.5,10/11/2023 5:53,10/12/2023 4:34,0 days 22:41:15,2,1630.1,66,yangh27,*PASS,32578340-014
1089,-59.3899,1413.031,7.003356,-65536,21:02.5,17:06.9,32578340,32578340-015,24mm,EPTank,BSC0051077,235,182.6,22.29787,52.4,21:02.5,10/11/2023 5:53,10/12/2023 4:34,0 days 22:41:15,2,1630.1,66,yangh27,WM33-Protrusion,32578340-015
1090,-59.41133,1422.549,6.912081,-65536,02:16.0,33:47.9,32568817,32568817-009,24mm,EPTank,BSC0051077,235.3,182.6,22.39694,52.7,02:16.0,10/11/2023 5:53,10/12/2023 4:34,0 days 22:41:15,2,1630.1,66,thaog9,*PASS,32568817-009
1091,-59.36137,1423.224,7.012533,-65536,02:16.0,34:12.8,32568817,32568817-012,24mm,EPTank,BSC0051077,235.3,182.7,22.35444,52.6,02:16.0,10/11/2023 5:53,10/12/2023 4:34,0 days 22:41:15,2,1630.1,66,thaog9,*PASS,32568817-012
1092,-59.34916,1389.491,6.928265,-65536,49:21.8,34:37.0,32568817,32568817-014,24mm,EPTank,BSC0051077,235.6,183.9,21.94397,51.7,49:21.8,10/11/2023 5:53,10/12/2023 4:34,0 days 22:41:15,2,1630.1,66,thaog9,WM98 - Crushed Anchor,32568817-014
1093,-58.87227,23.03306,13.43907,-65537,49:21.8,34:25.6,32568817,32568817-013,24mm,EPTank,BSC0051077,234.5,184.3,21.40725,50.2,49:21.8,10/11/2023 5:53,10/12/2023 4:34,0 days 22:41:15,2,1630.1,66,thaog9,*PASS,32568817-013
1094,-59.39879,1407.143,7.144296,-65536,38:57.3,01:06.3,32599685,32599685-003,20mm,EPTank,BSC0051077,174,137.1,21.2069,36.9,38:57.3,10/11/2023 5:53,10/12/2023 4:34,0 days 22:41:15,2,1630.1,66,,nan,
1095,-59.26088,1423.878,7.027466,-65536,38:57.3,00:30.1,32599685,32599685-001,20mm,EPTank,BSC0051077,174.6,137.1,21.47766,37.5,38:57.3,10/11/2023 5:53,10/12/2023 4:34,0 days 22:41:15,2,1630.1,66,,nan,
1096,-59.33166,1428.113,6.949554,-65536,29:56.1,02:11.5,32599685,32599685-010,20mm,EPTank,BSC0051077,175.6,138.6,21.07062,37,29:56.1,10/11/2023 5:53,10/12/2023 4:34,0 days 22:41:15,2,1630.1,66,,nan,
1097,-59.32436,1417.817,6.980153,-65536,29:56.1,02:26.6,32599685,32599685-011,20mm,EPTank,BSC0051077,174.9,137.3,21.498,37.6,29:56.1,10/11/2023 5:53,10/12/2023 4:34,0 days 22:41:15,2,1630.1,66,,nan,
1098,-59.35416,1414.219,6.830565,-65536,39:44.8,33:15.1,32599583,32599583-002,20mm,EPTank,BSC0051077,175.6,136.5,22.26651,39.1,39:44.8,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,yans1,*PASS,32599583-002
1099,-58.78294,1418.348,6.897983,-65536,39:44.8,33:03.1,32599583,32599583-001,20mm,EPTank,BSC0051077,174.1,136,21.88397,38.1,39:44.8,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,yans1,*PASS,32599583-001
1100,-59.07465,1434.627,7.093315,-65536,55:01.1,35:17.8,32599583,32599583-010,20mm,EPTank,BSC0051077,175.2,137.4,21.57534,37.8,55:01.1,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,yans1,*PASS,32599583-010
1101,-59.26732,1438.609,6.990309,-65536,55:01.1,34:34.5,32599583,32599583-008,20mm,EPTank,BSC0051077,174.4,135.5,22.30505,38.9,55:01.1,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,yans1,*PASS,32599583-008
1102,-59.16701,1411.908,6.849101,-65536,09:45.2,36:43.3,32599583,32599583-015,20mm,EPTank,BSC0051077,176.4,136.3,22.73243,40.1,09:45.2,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,yans1,Implant Already Scrapped,32599583-015
1103,-59.27918,1402.705,6.890278,-65536,09:45.2,36:08.3,32599583,32599583-014,20mm,EPTank,BSC0051077,175.2,136.1,22.31735,39.1,09:45.2,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,yans1,Implant Already Scrapped,32599583-014
1104,-59.31608,1425.779,6.97375,-65536,04:26.5,57:20.0,32599574,32599574-003,24mm,EPTank,BSC0051077,233.7,180.7,22.67865,53,04:26.5,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,yans1,*PASS,32599574-003
1105,-59.41082,1426.965,6.845395,-65536,04:26.5,56:18.8,32599574,32599574-001,24mm,EPTank,BSC0051077,234.4,180.3,23.0802,54.1,04:26.5,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,yans1,*PASS,32599574-001
1106,-59.32922,1437.272,6.936761,-65536,22:08.5,58:48.4,32599574,32599574-007,24mm,EPTank,BSC0051077,234.3,180.7,22.87665,53.6,22:08.5,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,yans1,*PASS,32599574-007
1107,-59.06304,1438.586,7.07612,-65536,22:08.5,59:48.9,32599574,32599574-009,24mm,EPTank,BSC0051077,235.3,182.1,22.60943,53.2,22:08.5,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,yans1,*PASS,32599574-009
1108,-59.11422,1435.19,7.045343,-65536,39:57.0,02:25.6,32599574,32599574-013,24mm,EPTank,BSC0051077,234.7,181.1,22.83767,53.6,39:57.0,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,yans1,*PASS,32599574-013
1109,-59.17061,1432.601,6.921133,-65536,39:57.0,02:44.1,32599574,32599574-014,24mm,EPTank,BSC0051077,235.1,180.9,23.05402,54.2,39:57.0,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,yans1,*PASS,32599574-014
1110,-59.26595,1411.216,7.002793,-65536,32:04.9,47:44.0,32599575,32599575-001,20mm,EPTank,BSC0051077,175,135.7,22.45714,39.3,32:04.9,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,,nan,
1111,-59.29274,1414.156,6.888224,-65536,32:04.9,48:54.1,32599575,32599575-003,20mm,EPTank,BSC0051077,174.7,136.5,21.86606,38.2,32:04.9,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,,nan,
1112,-59.15835,1432.585,6.893386,-65536,49:51.4,50:13.0,32599575,32599575-006,20mm,EPTank,BSC0051077,174.7,136.8,21.69433,37.9,49:51.4,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,,nan,
1113,-57.95691,3410.885,19.92629,-65537,49:51.4,49:17.6,32599575,32599575-004,20mm,EPTank,BSC0051077,175.8,137.2,21.95677,38.6,49:51.4,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,,nan,
1114,-59.27115,1384.08,6.84195,-65536,14:20.5,50:44.5,32599575,32599575-007,20mm,EPTank,BSC0051077,175.8,137.7,21.67235,38.1,14:20.5,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,,nan,
1115,-59.43362,1386.05,6.919391,-65536,14:20.5,51:36.5,32599575,32599575-009,20mm,EPTank,BSC0051077,175.3,137.1,21.79122,38.2,14:20.5,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,,nan,
1116,-59.35922,1423.47,6.694943,-65536,56:01.3,51:58.7,32599575,32599575-010,20mm,EPTank,BSC0051077,175.7,137.4,21.79852,38.3,56:01.3,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,,nan,
1117,-59.32798,1425.44,6.970841,-65536,56:01.3,52:53.4,32599575,32599575-012,20mm,EPTank,BSC0051077,176.3,138.5,21.44073,37.8,56:01.3,10/12/2023 4:34,10/12/2023 22:06,0 days 17:31:40,2,1084.6,67,,nan,
